team_id,player_id,x_loc,y_loc,radius,game_clock,shot_clock,game_id,event_id,range_basic
1610612764,101162,94.9097,15.3614,0.0,667.95,15.98,21500139,2,8-16 ft.
1610612764,101162,93.5453,15.1413,0.0,667.91,15.94,21500139,2,8-16 ft.
1610612764,101162,92.1922,14.977,0.0,667.87,15.9,21500139,2,8-16 ft.
1610612764,101162,90.8099,14.837,0.0,667.83,15.87,21500139,2,8-16 ft.
1610612764,101162,89.3354,14.7035,0.0,667.79,15.83,21500139,2,8-16 ft.
1610612764,101162,87.8562,14.6219,0.0,667.75,15.8,21500139,2,8-16 ft.
1610612764,101162,86.7187,15.1767,0.0,667.71,15.76,21500139,2,8-16 ft.
1610612764,101162,85.3027,15.4007,0.0,667.67,15.72,21500139,2,8-16 ft.
1610612764,101162,83.7768,15.5791,0.0,667.63,15.69,21500139,2,8-16 ft.
1610612764,101162,82.1905,15.8772,0.0,667.59,15.65,21500139,2,8-16 ft.
1610612764,101162,80.5063,16.2137,0.0,667.55,15.62,21500139,2,8-16 ft.
1610612764,101162,78.7449,16.4893,0.0,667.51,15.58,21500139,2,Less Than 8 ft.
1610612764,101162,76.9287,16.8174,0.0,667.47,15.54,21500139,2,Less Than 8 ft.
1610612764,101162,75.0319,17.1694,0.0,667.43,15.51,21500139,2,Less Than 8 ft.
1610612764,101162,73.0083,17.5016,0.0,667.39,15.47,21500139,2,Less Than 8 ft.
1610612764,101162,71.0106,17.9809,0.0,667.35,15.44,21500139,2,Less Than 8 ft.
1610612764,101162,68.9208,18.3873,0.0,667.31,15.4,21500139,2,Less Than 8 ft.
1610612764,101162,66.8233,18.7478,0.0,667.27,15.37,21500139,2,Less Than 8 ft.
1610612764,101162,64.4319,19.0619,0.0,667.23,15.33,21500139,2,Less Than 8 ft.
1610612764,101162,61.7663,19.4191,0.0,667.19,15.29,21500139,2,Less Than 8 ft.
1610612764,101162,58.7716,19.781,0.0,667.15,15.26,21500139,2,Less Than 8 ft.
1610612764,101162,55.4665,19.4297,0.0,667.11,15.22,21500139,2,Less Than 8 ft.
1610612764,101162,52.5615,19.4726,0.0,667.07,15.19,21500139,2,Less Than 8 ft.
1610612764,101162,49.9164,19.7137,0.0,667.03,15.15,21500139,2,Less Than 8 ft.
1610612764,101162,47.2082,20.3252,0.0,666.99,15.12,21500139,2,Less Than 8 ft.
1610612764,101162,43.979,21.0595,0.0,666.95,15.08,21500139,2,Less Than 8 ft.
1610612764,101162,41.0494,22.1287,0.0,666.91,15.04,21500139,2,Less Than 8 ft.
1610612764,101162,38.6453,22.5321,0.0,666.87,15.01,21500139,2,Less Than 8 ft.
1610612764,101162,36.8007,22.3275,0.0,666.83,14.97,21500139,2,Less Than 8 ft.
1610612764,101162,34.5916,22.0931,0.0,666.79,14.93,21500139,2,Less Than 8 ft.
1610612764,101162,32.7477,22.168,0.0,666.75,14.9,21500139,2,Less Than 8 ft.
1610612764,101162,31.4291,22.1471,0.0,666.71,14.86,21500139,2,Less Than 8 ft.
1610612764,101162,30.4202,22.3139,0.0,666.67,14.83,21500139,2,Less Than 8 ft.
1610612764,101162,29.8181,22.4223,0.0,666.63,14.79,21500139,2,Less Than 8 ft.
1610612764,101162,29.849,22.5156,0.0,666.59,14.76,21500139,2,Less Than 8 ft.
1610612764,101162,30.3879,22.6449,0.0,666.55,14.72,21500139,2,Less Than 8 ft.
1610612764,101162,31.1343,22.912,0.0,666.51,14.68,21500139,2,Less Than 8 ft.
1610612764,101162,32.0295,23.1358,0.0,666.47,14.65,21500139,2,Less Than 8 ft.
1610612764,101162,33.1523,23.186,0.0,666.43,14.61,21500139,2,Less Than 8 ft.
1610612764,101162,34.6732,22.6242,0.0,666.39,14.58,21500139,2,Less Than 8 ft.
1610612764,101162,37.0772,21.8512,0.0,666.35,14.54,21500139,2,Less Than 8 ft.
1610612764,101162,39.4648,21.0067,0.0,666.31,14.51,21500139,2,Less Than 8 ft.
1610612764,101162,41.365,21.0091,0.0,666.27,14.47,21500139,2,Less Than 8 ft.
1610612764,101162,43.5392,21.2434,0.0,666.23,14.43,21500139,2,Less Than 8 ft.
1610612764,101162,46.499,21.6652,0.0,666.19,14.4,21500139,2,Less Than 8 ft.
1610612764,101162,49.0035,22.0417,0.0,666.15,14.36,21500139,2,Less Than 8 ft.
1610612764,101162,51.6089,22.4545,0.0,666.11,14.33,21500139,2,Less Than 8 ft.
1610612764,101162,54.1477,22.6326,0.0,666.07,14.29,21500139,2,Less Than 8 ft.
1610612764,101162,56.7436,23.3423,0.0,666.03,14.25,21500139,2,Less Than 8 ft.
1610612764,101162,59.9532,23.7862,0.0,665.99,14.22,21500139,2,Less Than 8 ft.
1610612764,101162,62.9832,23.8859,0.0,665.95,14.18,21500139,2,Less Than 8 ft.
1610612764,101162,66.0797,23.9574,0.0,665.91,14.15,21500139,2,Less Than 8 ft.
1610612764,101162,69.3185,24.014,0.0,665.87,14.11,21500139,2,Less Than 8 ft.
