team_id,player_id,x_loc,y_loc,radius,game_clock,shot_clock,game_id,event_id
1610612764,101162,63.22941,26.95279,0.0,680.99,17.14,21500139,2
1610612764,101162,63.09744,26.84825,0.0,680.95,17.1,21500139,2
1610612764,101162,62.93174,26.76084,0.0,680.91,17.07,21500139,2
1610612764,101162,62.75411,26.66894,0.0,680.87,17.03,21500139,2
1610612764,101162,62.54368,26.54733,0.0,680.83,16.99,21500139,2
1610612764,101162,62.41571,26.46668,0.0,680.79,16.96,21500139,2
1610612764,101162,62.27756,26.3418,0.0,680.75,16.92,21500139,2
1610612764,101162,62.10682,26.18666,0.0,680.71,16.88,21500139,2
1610612764,101162,61.9495,26.04568,0.0,680.67,16.84,21500139,2
1610612764,101162,61.80974,25.91152,0.0,680.63,16.8,21500139,2
1610612764,101162,61.67606,25.7235,0.0,680.59,16.77,21500139,2
1610612764,101162,61.58132,25.56016,0.0,680.55,16.73,21500139,2
1610612764,101162,61.51734,25.38355,0.0,680.51,16.69,21500139,2
1610612764,101162,61.49289,25.2542,0.0,680.47,16.65,21500139,2
1610612764,101162,61.54867,25.17453,0.0,680.43,16.62,21500139,2
1610612764,101162,61.70412,25.10349,0.0,680.39,16.58,21500139,2
1610612764,101162,61.82757,25.00185,0.0,680.35,16.54,21500139,2
1610612764,101162,61.97489,24.87147,0.0,680.31,16.5,21500139,2
1610612764,101162,62.16108,24.76112,0.0,680.27,16.47,21500139,2
1610612764,101162,62.35846,24.65679,0.0,680.23,16.43,21500139,2
1610612764,101162,62.50785,24.49946,0.0,680.19,16.39,21500139,2
1610612764,101162,62.67467,24.36003,0.0,680.15,16.35,21500139,2
1610612764,101162,62.84446,24.19078,0.0,680.11,16.32,21500139,2
1610612764,101162,63.02343,24.0177,0.0,680.07,16.28,21500139,2
1610612764,101162,63.25922,23.8209,0.0,680.03,16.24,21500139,2
1610612764,101162,63.51309,23.62034,0.0,679.99,16.2,21500139,2
1610612764,101162,63.67153,23.3943,0.0,679.95,16.17,21500139,2
1610612764,101162,63.86366,23.16607,0.0,679.91,16.13,21500139,2
1610612764,101162,63.99926,22.83844,0.0,679.87,16.09,21500139,2
1610612764,101162,64.10407,22.4614,0.0,679.83,16.05,21500139,2
1610612764,101162,64.20058,22.0595,0.0,679.79,16.02,21500139,2
1610612764,101162,64.32598,21.65845,0.0,679.75,15.98,21500139,2
1610612764,101162,64.44405,21.26937,0.0,679.71,15.94,21500139,2
1610612764,101162,64.54224,20.8705,0.0,679.67,15.9,21500139,2
1610612764,101162,64.64736,20.47985,0.0,679.63,15.87,21500139,2
1610612764,101162,64.74664,20.09734,0.0,679.59,15.83,21500139,2
1610612764,101162,64.90388,19.72466,0.0,679.55,15.79,21500139,2
1610612764,101162,65.15594,19.39555,0.0,679.51,15.75,21500139,2
1610612764,101162,65.41403,19.08539,0.0,679.47,15.72,21500139,2
1610612764,101162,65.62748,18.76753,0.0,679.43,15.68,21500139,2
1610612764,101162,65.87037,18.44183,0.0,679.39,15.64,21500139,2
1610612764,101162,66.13938,18.1163,0.0,679.35,15.6,21500139,2
1610612764,101162,66.43972,17.82615,0.0,679.31,15.57,21500139,2
1610612764,101162,66.77087,17.59399,0.0,679.27,15.53,21500139,2
1610612764,101162,67.10318,17.36307,0.0,679.23,15.49,21500139,2
1610612764,101162,67.42628,17.16301,0.0,679.19,15.45,21500139,2
1610612764,101162,67.73168,17.003,0.0,679.15,15.42,21500139,2
1610612764,101162,68.01592,16.84239,0.0,679.11,15.38,21500139,2
1610612764,101162,68.3083,16.68031,0.0,679.07,15.34,21500139,2
1610612764,101162,68.61396,16.5372,0.0,679.03,15.3,21500139,2
1610612764,101162,68.9175,16.41933,0.0,678.99,15.26,21500139,2
1610612764,101162,69.16118,16.29699,0.0,678.95,15.23,21500139,2
1610612764,101162,69.35574,16.16857,0.0,678.91,15.19,21500139,2
1610612764,101162,69.54701,16.021,0.0,678.87,15.15,21500139,2
1610612764,101162,69.76273,15.91224,0.0,678.83,15.11,21500139,2
1610612764,101162,69.96758,15.83499,0.0,678.79,15.08,21500139,2
1610612764,101162,70.17908,15.78205,0.0,678.75,15.04,21500139,2
1610612764,101162,70.3779,15.75148,0.0,678.71,15.0,21500139,2
1610612764,101162,70.59709,15.73937,0.0,678.67,14.97,21500139,2
1610612764,101162,70.82341,15.74855,0.0,678.63,14.93,21500139,2
1610612764,101162,71.06366,15.76135,0.0,678.59,14.89,21500139,2
1610612764,101162,71.32063,15.78384,0.0,678.55,14.85,21500139,2
1610612764,101162,71.61314,15.84586,0.0,678.51,14.82,21500139,2
1610612764,101162,71.90056,15.92251,0.0,678.47,14.78,21500139,2
1610612764,101162,72.18179,16.00097,0.0,678.43,14.74,21500139,2
1610612764,101162,72.45806,16.08275,0.0,678.39,14.7,21500139,2
1610612764,101162,72.74202,16.18452,0.0,678.35,14.66,21500139,2
1610612764,101162,73.02394,16.30939,0.0,678.31,14.63,21500139,2
1610612764,101162,73.3121,16.44433,0.0,678.27,14.59,21500139,2
1610612764,101162,73.57007,16.57348,0.0,678.23,14.55,21500139,2
1610612764,101162,73.8206,16.71014,0.0,678.19,14.51,21500139,2
1610612764,101162,74.07778,16.84694,0.0,678.15,14.48,21500139,2
1610612764,101162,74.33619,16.97995,0.0,678.11,14.44,21500139,2
1610612764,101162,74.5906,17.1246,0.0,678.07,14.4,21500139,2
1610612764,101162,74.832,17.25934,0.0,678.03,14.36,21500139,2
1610612764,101162,75.07065,17.4063,0.0,677.99,14.33,21500139,2
1610612764,101162,75.29921,17.54889,0.0,677.95,14.29,21500139,2
1610612764,101162,75.52854,17.68647,0.0,677.91,14.25,21500139,2
1610612764,101162,75.76194,17.82578,0.0,677.87,14.21,21500139,2
1610612764,101162,75.96838,17.96392,0.0,677.83,14.18,21500139,2
1610612764,101162,76.18555,18.11046,0.0,677.79,14.14,21500139,2
1610612764,101162,76.3968,18.25476,0.0,677.75,14.1,21500139,2
1610612764,101162,76.60263,18.38874,0.0,677.71,14.06,21500139,2
1610612764,101162,76.82524,18.523,0.0,677.67,14.03,21500139,2
