GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
Shot Chart Detail,0021401017,336,201935,James Harden,1610612745,Houston Rockets,3,8,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-23,260,1,1
Shot Chart Detail,0021401017,345,201935,James Harden,1610612745,Houston Rockets,3,7,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,209,142,1,0
Shot Chart Detail,0021401017,391,201935,James Harden,1610612745,Houston Rockets,3,3,42,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,30,1,1
Shot Chart Detail,0021401017,400,201935,James Harden,1610612745,Houston Rockets,3,2,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,3,1,1
Shot Chart Detail,0021401017,516,201935,James Harden,1610612745,Houston Rockets,4,7,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,217,146,1,0
Shot Chart Detail,0021401017,528,201935,James Harden,1610612745,Houston Rockets,4,6,21,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,12,1,0
Shot Chart Detail,0021401017,530,201935,James Harden,1610612745,Houston Rockets,4,6,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,6,1,1
Shot Chart Detail,0021401017,538,201935,James Harden,1610612745,Houston Rockets,4,5,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-150,213,1,0
Shot Chart Detail,0021401017,548,201935,James Harden,1610612745,Houston Rockets,4,5,17,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,242,39,1,0
Shot Chart Detail,0021401017,563,201935,James Harden,1610612745,Houston Rockets,4,4,6,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-40,178,1,1
Shot Chart Detail,0021401017,572,201935,James Harden,1610612745,Houston Rockets,4,3,15,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,7,1,0
Shot Chart Detail,0021401017,585,201935,James Harden,1610612745,Houston Rockets,4,1,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-116,228,1,0
Shot Chart Detail,0021401017,599,201935,James Harden,1610612745,Houston Rockets,4,0,37,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,242,9,1,1
Shot Chart Detail,0021401034,10,201935,James Harden,1610612745,Houston Rockets,1,10,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,0,151,1,1
Shot Chart Detail,0021401034,15,201935,James Harden,1610612745,Houston Rockets,1,9,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-2,1,0
Shot Chart Detail,0021401034,21,201935,James Harden,1610612745,Houston Rockets,1,9,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,177,176,1,0
Shot Chart Detail,0021401034,48,201935,James Harden,1610612745,Houston Rockets,1,7,30,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,14,1,0
Shot Chart Detail,0021401034,80,201935,James Harden,1610612745,Houston Rockets,1,3,51,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021401034,84,201935,James Harden,1610612745,Houston Rockets,1,3,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,12,1,1
Shot Chart Detail,0021401034,89,201935,James Harden,1610612745,Houston Rockets,1,2,42,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-119,127,1,0
Shot Chart Detail,0021401034,106,201935,James Harden,1610612745,Houston Rockets,1,0,48,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,41,1,0
Shot Chart Detail,0021401034,117,201935,James Harden,1610612745,Houston Rockets,1,0,29,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021401034,124,201935,James Harden,1610612745,Houston Rockets,1,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,20,252,1,0
Shot Chart Detail,0021401034,193,201935,James Harden,1610612745,Houston Rockets,2,5,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-193,159,1,0
Shot Chart Detail,0021401034,243,201935,James Harden,1610612745,Houston Rockets,2,2,54,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-2,1,0
Shot Chart Detail,0021401034,289,201935,James Harden,1610612745,Houston Rockets,3,11,9,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,7,42,1,0
Shot Chart Detail,0021401034,292,201935,James Harden,1610612745,Houston Rockets,3,10,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,171,186,1,1
Shot Chart Detail,0021401034,305,201935,James Harden,1610612745,Houston Rockets,3,9,13,Missed Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,237,41,1,0
Shot Chart Detail,0021401034,332,201935,James Harden,1610612745,Houston Rockets,3,6,19,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,-6,1,0
Shot Chart Detail,0021401034,348,201935,James Harden,1610612745,Houston Rockets,3,4,45,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,0,211,1,0
Shot Chart Detail,0021401034,387,201935,James Harden,1610612745,Houston Rockets,3,1,21,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,7,1,0
Shot Chart Detail,0021401034,495,201935,James Harden,1610612745,Houston Rockets,4,2,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,7,254,1,0
Shot Chart Detail,0021401048,16,201935,James Harden,1610612745,Houston Rockets,1,9,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,1,1,1
Shot Chart Detail,0021401048,47,201935,James Harden,1610612745,Houston Rockets,1,6,15,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,37,189,1,1
Shot Chart Detail,0021401048,71,201935,James Harden,1610612745,Houston Rockets,1,4,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-5,252,1,0
Shot Chart Detail,0021401048,114,201935,James Harden,1610612745,Houston Rockets,1,1,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,4,1,1
Shot Chart Detail,0021401048,186,201935,James Harden,1610612745,Houston Rockets,2,6,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,9,113,1,0
Shot Chart Detail,0021401048,190,201935,James Harden,1610612745,Houston Rockets,2,6,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-30,263,1,0
Shot Chart Detail,0021401048,203,201935,James Harden,1610612745,Houston Rockets,2,4,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-144,74,1,0
Shot Chart Detail,0021401048,237,201935,James Harden,1610612745,Houston Rockets,2,0,46,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,239,48,1,0
Shot Chart Detail,0021401048,242,201935,James Harden,1610612745,Houston Rockets,2,0,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,-71,222,1,0
Shot Chart Detail,0021401048,244,201935,James Harden,1610612745,Houston Rockets,2,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,24,258,1,1
Shot Chart Detail,0021401048,258,201935,James Harden,1610612745,Houston Rockets,3,9,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,212,157,1,0
Shot Chart Detail,0021401048,262,201935,James Harden,1610612745,Houston Rockets,3,8,55,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021401048,288,201935,James Harden,1610612745,Houston Rockets,3,6,22,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-18,88,1,0
Shot Chart Detail,0021401048,319,201935,James Harden,1610612745,Houston Rockets,3,3,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,3,1,1
Shot Chart Detail,0021401048,330,201935,James Harden,1610612745,Houston Rockets,3,2,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-19,299,1,0
Shot Chart Detail,0021401048,404,201935,James Harden,1610612745,Houston Rockets,4,8,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-139,-11,1,0
Shot Chart Detail,0021401048,434,201935,James Harden,1610612745,Houston Rockets,4,7,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,56,257,1,1
Shot Chart Detail,0021401048,442,201935,James Harden,1610612745,Houston Rockets,4,6,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-34,261,1,1
Shot Chart Detail,0021401048,452,201935,James Harden,1610612745,Houston Rockets,4,5,37,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,165,-6,1,1
Shot Chart Detail,0021401048,455,201935,James Harden,1610612745,Houston Rockets,4,5,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-49,164,1,0
Shot Chart Detail,0021401048,497,201935,James Harden,1610612745,Houston Rockets,4,0,55,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-112,135,1,1
Shot Chart Detail,0021401068,24,201935,James Harden,1610612745,Houston Rockets,1,9,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,4,1,1
Shot Chart Detail,0021401068,38,201935,James Harden,1610612745,Houston Rockets,1,7,0,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,17,1,1
Shot Chart Detail,0021401068,61,201935,James Harden,1610612745,Houston Rockets,1,4,51,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,45,91,1,0
Shot Chart Detail,0021401068,77,201935,James Harden,1610612745,Houston Rockets,1,3,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-134,217,1,0
Shot Chart Detail,0021401068,211,201935,James Harden,1610612745,Houston Rockets,2,3,38,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-49,56,1,0
Shot Chart Detail,0021401068,220,201935,James Harden,1610612745,Houston Rockets,2,2,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,6,1,1
Shot Chart Detail,0021401068,231,201935,James Harden,1610612745,Houston Rockets,2,1,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,7,263,1,1
Shot Chart Detail,0021401068,237,201935,James Harden,1610612745,Houston Rockets,2,0,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,3,1,1
Shot Chart Detail,0021401068,254,201935,James Harden,1610612745,Houston Rockets,3,10,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-26,201,1,0
Shot Chart Detail,0021401068,280,201935,James Harden,1610612745,Houston Rockets,3,7,51,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021401068,284,201935,James Harden,1610612745,Houston Rockets,3,7,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,-2,1,1
Shot Chart Detail,0021401068,290,201935,James Harden,1610612745,Houston Rockets,3,6,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-37,247,1,0
Shot Chart Detail,0021401068,341,201935,James Harden,1610612745,Houston Rockets,3,1,26,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,17,1,0
Shot Chart Detail,0021401068,359,201935,James Harden,1610612745,Houston Rockets,3,0,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,12,1,1
Shot Chart Detail,0021401068,375,201935,James Harden,1610612745,Houston Rockets,3,0,0,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,60,1,0
Shot Chart Detail,0021401068,435,201935,James Harden,1610612745,Houston Rockets,4,5,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,73,149,1,1
Shot Chart Detail,0021401068,446,201935,James Harden,1610612745,Houston Rockets,4,4,7,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,13,28,1,0
Shot Chart Detail,0021401068,466,201935,James Harden,1610612745,Houston Rockets,4,2,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-205,12,1,0
Shot Chart Detail,0021401068,474,201935,James Harden,1610612745,Houston Rockets,4,1,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-131,224,1,0
Shot Chart Detail,0021401068,486,201935,James Harden,1610612745,Houston Rockets,4,0,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-51,200,1,0
Shot Chart Detail,0021401081,37,201935,James Harden,1610612745,Houston Rockets,1,7,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,118,217,1,0
Shot Chart Detail,0021401081,48,201935,James Harden,1610612745,Houston Rockets,1,6,16,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,88,15,1,0
Shot Chart Detail,0021401081,67,201935,James Harden,1610612745,Houston Rockets,1,4,43,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-15,255,1,0
Shot Chart Detail,0021401081,69,201935,James Harden,1610612745,Houston Rockets,1,4,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-15,250,1,1
Shot Chart Detail,0021401081,76,201935,James Harden,1610612745,Houston Rockets,1,3,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-123,214,1,0
Shot Chart Detail,0021401081,88,201935,James Harden,1610612745,Houston Rockets,1,2,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,179,175,1,1
Shot Chart Detail,0021401081,99,201935,James Harden,1610612745,Houston Rockets,1,0,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,14,1,1
Shot Chart Detail,0021401081,104,201935,James Harden,1610612745,Houston Rockets,1,0,13,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-18,47,1,0
Shot Chart Detail,0021401081,110,201935,James Harden,1610612745,Houston Rockets,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,41,-193,369,1,0
Shot Chart Detail,0021401081,190,201935,James Harden,1610612745,Houston Rockets,2,5,5,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-37,72,1,0
Shot Chart Detail,0021401081,259,201935,James Harden,1610612745,Houston Rockets,2,0,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,110,227,1,0
Shot Chart Detail,0021401081,269,201935,James Harden,1610612745,Houston Rockets,3,11,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,1,254,1,1
Shot Chart Detail,0021401081,272,201935,James Harden,1610612745,Houston Rockets,3,10,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,3,1,1
Shot Chart Detail,0021401081,274,201935,James Harden,1610612745,Houston Rockets,3,10,4,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,239,-16,1,1
Shot Chart Detail,0021401081,278,201935,James Harden,1610612745,Houston Rockets,3,9,29,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,18,247,1,1
Shot Chart Detail,0021401081,306,201935,James Harden,1610612745,Houston Rockets,3,7,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,192,164,1,1
Shot Chart Detail,0021401081,338,201935,James Harden,1610612745,Houston Rockets,3,3,49,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,56,1,0
Shot Chart Detail,0021401081,350,201935,James Harden,1610612745,Houston Rockets,3,2,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,143,206,1,0
Shot Chart Detail,0021401081,489,201935,James Harden,1610612745,Houston Rockets,4,3,48,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021401097,90,201935,James Harden,1610612745,Houston Rockets,1,4,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,23,1,0
Shot Chart Detail,0021401097,107,201935,James Harden,1610612745,Houston Rockets,1,2,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-62,268,1,0
Shot Chart Detail,0021401097,118,201935,James Harden,1610612745,Houston Rockets,1,1,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,19,1,0
Shot Chart Detail,0021401097,134,201935,James Harden,1610612745,Houston Rockets,1,0,14,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,39,258,1,1
Shot Chart Detail,0021401097,212,201935,James Harden,1610612745,Houston Rockets,2,5,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,10,164,1,0
Shot Chart Detail,0021401097,250,201935,James Harden,1610612745,Houston Rockets,2,2,5,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-79,162,1,1
Shot Chart Detail,0021401097,256,201935,James Harden,1610612745,Houston Rockets,2,1,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,17,1,1
Shot Chart Detail,0021401097,258,201935,James Harden,1610612745,Houston Rockets,2,1,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-76,250,1,0
Shot Chart Detail,0021401097,267,201935,James Harden,1610612745,Houston Rockets,2,0,0,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,44,1,1
Shot Chart Detail,0021401097,274,201935,James Harden,1610612745,Houston Rockets,3,11,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,17,1,1
Shot Chart Detail,0021401097,277,201935,James Harden,1610612745,Houston Rockets,3,11,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,50,187,1,0
Shot Chart Detail,0021401097,284,201935,James Harden,1610612745,Houston Rockets,3,10,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,0
Shot Chart Detail,0021401097,308,201935,James Harden,1610612745,Houston Rockets,3,8,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,168,7,1,0
Shot Chart Detail,0021401097,337,201935,James Harden,1610612745,Houston Rockets,3,5,53,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,30,1,0
Shot Chart Detail,0021401097,350,201935,James Harden,1610612745,Houston Rockets,3,5,4,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,34,1,0
Shot Chart Detail,0021401097,354,201935,James Harden,1610612745,Houston Rockets,3,4,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,189,181,1,0
Shot Chart Detail,0021401097,382,201935,James Harden,1610612745,Houston Rockets,3,2,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,196,189,1,0
Shot Chart Detail,0021401097,425,201935,James Harden,1610612745,Houston Rockets,3,0,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,0,1,1
Shot Chart Detail,0021401097,502,201935,James Harden,1610612745,Houston Rockets,4,7,32,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-92,102,1,1
Shot Chart Detail,0021401097,547,201935,James Harden,1610612745,Houston Rockets,4,3,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-158,203,1,0
Shot Chart Detail,0021401104,14,201935,James Harden,1610612745,Houston Rockets,1,10,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,39,1,0
Shot Chart Detail,0021401104,20,201935,James Harden,1610612745,Houston Rockets,1,9,44,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-5,104,1,0
Shot Chart Detail,0021401104,81,201935,James Harden,1610612745,Houston Rockets,1,4,17,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,0,69,1,1
Shot Chart Detail,0021401104,109,201935,James Harden,1610612745,Houston Rockets,1,1,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,1,1,1
Shot Chart Detail,0021401104,126,201935,James Harden,1610612745,Houston Rockets,1,0,10,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,31,242,1,0
Shot Chart Detail,0021401104,130,201935,James Harden,1610612745,Houston Rockets,1,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,46,80,463,1,0
Shot Chart Detail,0021401104,240,201935,James Harden,1610612745,Houston Rockets,2,4,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,19,1,0
Shot Chart Detail,0021401104,260,201935,James Harden,1610612745,Houston Rockets,2,2,39,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,40,31,1,0
Shot Chart Detail,0021401104,262,201935,James Harden,1610612745,Houston Rockets,2,2,32,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,-2,1,1
Shot Chart Detail,0021401104,269,201935,James Harden,1610612745,Houston Rockets,2,1,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-59,242,1,0
Shot Chart Detail,0021401104,312,201935,James Harden,1610612745,Houston Rockets,3,10,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,94,254,1,1
Shot Chart Detail,0021401104,322,201935,James Harden,1610612745,Houston Rockets,3,8,50,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-105,173,1,0
Shot Chart Detail,0021401104,345,201935,James Harden,1610612745,Houston Rockets,3,6,27,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,9,1,0
Shot Chart Detail,0021401104,357,201935,James Harden,1610612745,Houston Rockets,3,5,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,1,1,1
Shot Chart Detail,0021401104,368,201935,James Harden,1610612745,Houston Rockets,3,4,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,-2,1,0
Shot Chart Detail,0021401104,373,201935,James Harden,1610612745,Houston Rockets,3,3,39,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,111,164,1,0
Shot Chart Detail,0021401104,377,201935,James Harden,1610612745,Houston Rockets,3,3,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-5,1,1
Shot Chart Detail,0021401104,407,201935,James Harden,1610612745,Houston Rockets,3,1,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-5,1,1
Shot Chart Detail,0021401104,414,201935,James Harden,1610612745,Houston Rockets,3,0,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-109,231,1,1
Shot Chart Detail,0021401104,490,201935,James Harden,1610612745,Houston Rockets,4,6,52,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,28,1,0
Shot Chart Detail,0021401104,538,201935,James Harden,1610612745,Houston Rockets,4,2,55,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021401104,545,201935,James Harden,1610612745,Houston Rockets,4,2,12,Missed Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-157,205,1,0
Shot Chart Detail,0021401117,27,201935,James Harden,1610612745,Houston Rockets,1,8,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,3,1,0
